12.5 -326.04309977
12.52 -326.04315746
12.54 -326.04322247
12.56 -326.04327287
12.58 -326.04327054
12.6 -326.0432286
12.62 -326.04319596
12.64 -326.04312477
12.66 -326.04302128
12.68 -326.04291841
