4.0 -24.18724381
5.0 -24.19585025
6.0 -24.19909582
7.0 -24.20018421
8.0 -24.20151889
9.0 -24.20203016
10.0 -24.20225504
11.0 -24.20234415
12.0 -24.20241348
13.0 -24.20262526
14.0 -24.20273757
15.0 -24.20283271
16.0 -24.20279648
17.0 -24.20287247
18.0 -24.20287851
19.0 -24.202884
20.0 -24.20291265
21.0 -24.2028935
22.0 -24.20289273
23.0 -24.20293128
24.0 -24.20292858
25.0 -24.20290587
26.0 -24.2028829
27.0 -24.20288931
28.0 -24.20288415
29.0 -24.20289106
30.0 -24.20287071
31.0 -24.20289667
