4.0 -306.67039831
5.0 -306.95019368
6.0 -306.89323197
7.0 -306.81157488
8.0 -306.97503642
9.0 -306.98449359
10.0 -306.9715615
11.0 -306.96363165
12.0 -306.94954237
13.0 -306.9581782
14.0 -306.97681959
