7.1 -24.76010621
7.12 -24.75916059
7.14 -24.75800657
7.16 -24.75675546
7.18 -24.74628003
7.2 -24.74491438
7.22 -24.74322343
7.24 -24.74163389
7.26 -24.73982461
7.28 -24.72095046
